"","Activity","DataSource","tBodyAcc.mean...X","tBodyAcc.mean...Y","tBodyAcc.mean...Z","tBodyAcc.std...X","tBodyAcc.std...Y","tBodyAcc.std...Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tGravityAcc.mean...Z","tGravityAcc.std...X","tGravityAcc.std...Y","tGravityAcc.std...Z","tBodyAccJerk.mean...X","tBodyAccJerk.mean...Y","tBodyAccJerk.mean...Z","tBodyAccJerk.std...X","tBodyAccJerk.std...Y","tBodyAccJerk.std...Z","tBodyGyro.mean...X","tBodyGyro.mean...Y","tBodyGyro.mean...Z","tBodyGyro.std...X","tBodyGyro.std...Y","tBodyGyro.std...Z","tBodyGyroJerk.mean...X","tBodyGyroJerk.mean...Y","tBodyGyroJerk.mean...Z","tBodyGyroJerk.std...X","tBodyGyroJerk.std...Y","tBodyGyroJerk.std...Z","tBodyAccMag.mean..","tBodyAccMag.std..","tGravityAccMag.mean..","tGravityAccMag.std..","tBodyAccJerkMag.mean..","tBodyAccJerkMag.std..","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroJerkMag.mean..","tBodyGyroJerkMag.std..","fBodyAcc.mean...X","fBodyAcc.mean...Y","fBodyAcc.mean...Z","fBodyAcc.std...X","fBodyAcc.std...Y","fBodyAcc.std...Z","fBodyAccJerk.mean...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.std...Y","fBodyAccJerk.std...Z","fBodyGyro.mean...X","fBodyGyro.mean...Y","fBodyGyro.mean...Z","fBodyGyro.std...X","fBodyGyro.std...Y","fBodyGyro.std...Z","fBodyAccMag.mean..","fBodyAccMag.std..","fBodyBodyAccJerkMag.mean..","fBodyBodyAccJerkMag.std..","fBodyBodyGyroMag.mean..","fBodyBodyGyroMag.std..","fBodyBodyGyroJerkMag.mean..","fBodyBodyGyroJerkMag.std.."
"183","SITTING","train",0.013903671,0.15329608,0.016242945,-0.80863778,-0.57274619,-0.62641542,0.70308608,0.31406786,0.43977403,-0.59632839,-0.53455402,-0.64299102,0.17843808,-0.11966443,-0.25914034,-0.92242832,-0.93646888,-0.95518789,-0.0045972195,-0.15669611,0.060405191,-0.92572959,-0.89701675,-0.72055919,-0.18174043,-0.014079617,0.047204388,-0.9636738,-0.95824501,-0.9490345,-0.62102725,-0.48451097,-0.62102725,-0.48451097,-0.94302661,-0.91068062,-0.85361742,-0.81063604,-0.9660986,-0.9471408,-0.85010909,-0.76166325,-0.72770498,-0.79420134,-0.52521634,-0.6046235,-0.92109636,-0.93762977,-0.94925418,-0.93108771,-0.93956888,-0.95970531,-0.88630279,-0.91679646,-0.78006986,-0.93920178,-0.88702317,-0.72890522,-0.69185852,-0.47811404,-0.91377977,-0.90566871,-0.85722556,-0.81369615,-0.94761761,-0.94961434
"184","SITTING","train",0.30368927,-0.0042428053,-0.15085028,-0.95650333,-0.83867155,-0.94300953,0.6182581,0.40950272,0.4812985,-0.90544971,-0.85046281,-0.91527246,0.098998778,-0.074612565,-0.0073366086,-0.98969999,-0.98115962,-0.99574605,-0.042681542,-0.15263343,0.20315388,-0.99621609,-0.97820247,-0.97771988,-0.10305335,-0.011939118,-0.062791658,-0.99592893,-0.98907867,-0.99323089,-0.91595384,-0.89361999,-0.91595384,-0.89361999,-0.99107291,-0.98994373,-0.93617751,-0.96711724,-0.99314699,-0.98932118,-0.9677791,-0.87902803,-0.98069583,-0.95235854,-0.82955267,-0.93038551,-0.98835635,-0.98103161,-0.99519463,-0.99249781,-0.98267927,-0.99473074,-0.9939928,-0.97374029,-0.98158671,-0.99699378,-0.98157382,-0.97832539,-0.90549594,-0.90262603,-0.99033636,-0.98782658,-0.96910523,-0.97115637,-0.98956557,-0.98918242
"185","SITTING","train",0.29075969,-0.02403476,-0.11673889,-0.97737449,-0.96384053,-0.96250503,0.6220655,0.41986657,0.46862799,-0.95196097,-0.96299035,-0.94159828,0.062975489,0.03415889,0.033170611,-0.99358012,-0.99102301,-0.9989028,-0.041556713,-0.11325798,0.1566043,-0.99813599,-0.99054256,-0.97702357,-0.095537878,-0.035066258,-0.068364914,-0.99918853,-0.99412613,-0.99735654,-0.97480504,-0.9566084,-0.97480504,-0.9566084,-0.99684513,-0.99590981,-0.96385423,-0.97509882,-0.99679493,-0.99571251,-0.98339322,-0.97465043,-0.97488987,-0.974984,-0.96006561,-0.95783963,-0.99375401,-0.99063849,-0.99841352,-0.99392194,-0.99220246,-0.99787899,-0.9980739,-0.9912576,-0.98090949,-0.99808887,-0.99006757,-0.97768507,-0.96861566,-0.95600866,-0.99554762,-0.99517066,-0.98475673,-0.9733614,-0.9958058,-0.9954641
"186","SITTING","train",0.27090823,-0.014412968,-0.10652245,-0.99385604,-0.9931787,-0.9934703,0.62745102,0.41503721,0.46423103,-0.98694934,-0.99214128,-0.98848719,0.075591498,0.011694892,-0.0072211967,-0.99740715,-0.99211449,-0.99739047,-0.035457677,-0.091001714,0.11779396,-0.99673098,-0.99424221,-0.98667882,-0.095751535,-0.036409127,-0.065751415,-0.99879597,-0.99464491,-0.99681566,-0.99523836,-0.99550157,-0.99523836,-0.99550157,-0.99763638,-0.99785691,-0.98430476,-0.98688986,-0.99703141,-0.99591487,-0.99597643,-0.99340829,-0.99489744,-0.99282051,-0.99235834,-0.99211813,-0.99732906,-0.99224316,-0.99601381,-0.99773605,-0.99249266,-0.9974402,-0.99696281,-0.99334008,-0.98624004,-0.99658723,-0.99485993,-0.98790654,-0.99683806,-0.99428267,-0.99778629,-0.99658205,-0.991537,-0.98593044,-0.99608502,-0.99554573
"187","SITTING","train",0.2795534,-0.017001147,-0.11051668,-0.99607594,-0.99578152,-0.99822168,0.62532313,0.41648854,0.46494774,-0.99505769,-0.9965211,-0.99381054,0.072773826,0.0035293806,-0.00060033363,-0.99646841,-0.99119252,-0.99673754,-0.030919137,-0.074625079,0.094283835,-0.99909646,-0.99291725,-0.99092483,-0.096390151,-0.03903317,-0.061621011,-0.99873284,-0.99459335,-0.99532203,-0.99906744,-0.99906531,-0.99906744,-0.99906531,-0.99661376,-0.99756977,-0.99388844,-0.9937742,-0.99658655,-0.99598442,-0.99612732,-0.99272576,-0.99818451,-0.99594084,-0.99697932,-0.99748962,-0.99670618,-0.99155288,-0.99688883,-0.9964667,-0.99132658,-0.99494922,-0.99872231,-0.99296995,-0.99091693,-0.99920566,-0.9928408,-0.99161487,-0.99835502,-0.99914369,-0.99779214,-0.99581104,-0.99410838,-0.99442573,-0.99603174,-0.99580097
"188","SITTING","train",0.27635864,-0.016138088,-0.10803259,-0.99557733,-0.99454385,-0.99454372,0.62577398,0.4168573,0.46439573,-0.99616079,-0.99837049,-0.9954126,0.076218027,0.0094053857,-0.0080907158,-0.99488413,-0.99050354,-0.99724301,-0.028201987,-0.072296089,0.084889322,-0.99834012,-0.99422482,-0.99602129,-0.09732419,-0.042724214,-0.056653466,-0.99860547,-0.99482467,-0.99451645,-0.9980118,-0.9955942,-0.9980118,-0.9955942,-0.99594417,-0.99763017,-0.99663124,-0.99631676,-0.99648651,-0.99617057,-0.99529816,-0.99169066,-0.99619448,-0.99560896,-0.99562919,-0.99296166,-0.99502795,-0.99064115,-0.99663253,-0.99514544,-0.99098612,-0.99632589,-0.99794548,-0.99445974,-0.99484406,-0.99842318,-0.99402078,-0.99684885,-0.99642627,-0.99473344,-0.99760323,-0.99632383,-0.99582391,-0.99733499,-0.99596914,-0.99636766
"189","SITTING","train",0.23715407,0.0078251224,-0.12283791,-0.97995358,-0.86619341,-0.96829047,0.89093772,0.11359108,0.33032214,-0.93882287,-0.87952195,-0.96472588,0.075301588,0.082650327,-0.0089599647,-0.98434397,-0.97182661,-0.98618311,-0.22503946,-0.13315886,-0.59416576,-0.95390955,-0.97297342,-0.84095619,-0.076136273,-0.023511625,0.048746095,-0.99218252,-0.99252142,-0.99244534,-0.92623334,-0.94594716,-0.92623334,-0.94594716,-0.98365142,-0.97954382,-0.62607513,-0.83659935,-0.99269133,-0.99356814,-0.98333264,-0.89914658,-0.97708524,-0.97845261,-0.85859152,-0.96490936,-0.98365156,-0.96959332,-0.98323096,-0.98664266,-0.97707565,-0.98784088,-0.95825574,-0.9788201,-0.84816728,-0.95333014,-0.96989231,-0.85297934,-0.9452631,-0.95362659,-0.9795682,-0.97790115,-0.88993038,-0.83292149,-0.9936382,-0.99346944
"190","SITTING","train",0.2731084,0.0065181116,-0.10947182,-0.99078294,-0.93506515,-0.99072156,0.87653997,0.12558056,0.32520586,-0.97677857,-0.91534904,-0.99164161,0.084520112,-0.018946735,0.0076682065,-0.99051461,-0.99076345,-0.99205386,-0.14933808,-0.10757556,-0.28657183,-0.94503475,-0.98871206,-0.83657336,-0.060468253,-0.047491065,0.053835275,-0.99831777,-0.99404793,-0.99635394,-0.96816289,-0.94767986,-0.96816289,-0.94767986,-0.9923627,-0.99272934,-0.78814522,-0.82768948,-0.99529654,-0.99563264,-0.98981469,-0.95409312,-0.99134764,-0.99110846,-0.92953745,-0.99012132,-0.99075219,-0.99066458,-0.99097901,-0.99105092,-0.99155239,-0.99158121,-0.94008916,-0.989201,-0.83844239,-0.94678149,-0.98838593,-0.85070435,-0.96858175,-0.94488385,-0.99263806,-0.99098543,-0.87774284,-0.82666953,-0.99561812,-0.9955675
"191","SITTING","train",0.28150539,-0.018434859,-0.11139287,-0.99546804,-0.98433022,-0.99099514,0.87482213,0.14006721,0.32441057,-0.99404779,-0.98811386,-0.99610975,0.082081964,-0.0058534975,0.0032024153,-0.99447393,-0.99227559,-0.99127045,-0.079366112,-0.094869929,-0.040538466,-0.96234359,-0.98868112,-0.90097784,-0.074240872,-0.03881165,0.0044609208,-0.99784305,-0.99528855,-0.99621464,-0.99295106,-0.99577426,-0.99295106,-0.99577426,-0.9934185,-0.99521943,-0.92159819,-0.8924004,-0.99658889,-0.99663743,-0.99443506,-0.9848406,-0.99008845,-0.9959233,-0.98392125,-0.99145955,-0.99449871,-0.99273746,-0.99029847,-0.99492506,-0.99219621,-0.99066655,-0.96068647,-0.99124222,-0.91150016,-0.96305174,-0.98722279,-0.90654805,-0.99597166,-0.99538682,-0.99454495,-0.994891,-0.93017017,-0.88862055,-0.99665915,-0.99642101
"192","SITTING","train",0.27843225,-0.019654302,-0.10797029,-0.99439029,-0.98456278,-0.99198578,0.8764618,0.1392361,0.32357956,-0.99725489,-0.98846264,-0.99715923,0.07268307,0.019739112,0.004014346,-0.99264049,-0.99064198,-0.99159452,-0.037824733,-0.07652653,0.074576303,-0.98300305,-0.99349202,-0.97544897,-0.086175374,-0.040941551,-0.041286479,-0.99708794,-0.99492132,-0.99763961,-0.9934379,-0.9938755,-0.9934379,-0.9938755,-0.99298342,-0.99322502,-0.9823882,-0.9765392,-0.99707243,-0.99584487,-0.99263436,-0.98576419,-0.99157404,-0.99525185,-0.98377944,-0.99200955,-0.9929579,-0.99115707,-0.99096366,-0.99289097,-0.99061234,-0.99061151,-0.9815204,-0.99348002,-0.98001141,-0.98344879,-0.9934553,-0.97605565,-0.9936202,-0.99409828,-0.9923338,-0.99338603,-0.98615395,-0.97464616,-0.99589482,-0.99565892
"193","SITTING","train",0.2733796,-0.0099401064,-0.10839283,-0.9955058,-0.98176748,-0.99347363,0.87645385,0.13843401,0.3233988,-0.99760938,-0.98843377,-0.99884243,0.072130253,0.019920529,-0.0014860567,-0.99387916,-0.9902451,-0.99233342,-0.0210748,-0.072633665,0.11579647,-0.99429125,-0.99472922,-0.98163073,-0.093413419,-0.040875199,-0.043482017,-0.99756387,-0.99580404,-0.99685086,-0.99091407,-0.99281205,-0.99091407,-0.99281205,-0.99379982,-0.99349987,-0.98533998,-0.98621149,-0.99734824,-0.9970187,-0.9941993,-0.98765983,-0.99277646,-0.99613117,-0.97902885,-0.9935939,-0.99360419,-0.99067982,-0.9917045,-0.99478159,-0.99034831,-0.99135708,-0.99316069,-0.99483197,-0.98359383,-0.99458049,-0.99460844,-0.98246771,-0.99313905,-0.99271444,-0.99341205,-0.99215353,-0.99192262,-0.98483098,-0.99675725,-0.99725922
"194","SITTING","train",0.27905615,-0.01626097,-0.11281565,-0.99501877,-0.97044631,-0.98926612,0.87538094,0.14222283,0.32351271,-0.99668022,-0.98347532,-0.99915781,0.076807626,-0.0042927307,-0.0069884353,-0.9952061,-0.99059558,-0.99252449,-0.01749462,-0.073362144,0.12893616,-0.99892436,-0.99559617,-0.98693836,-0.098402276,-0.036623752,-0.052670226,-0.99927891,-0.99686121,-0.99562988,-0.98754731,-0.99324099,-0.98754731,-0.99324099,-0.99413667,-0.99486123,-0.98075358,-0.98928227,-0.99779527,-0.99844111,-0.99498345,-0.9811016,-0.9906193,-0.99491636,-0.96643734,-0.98830912,-0.9949542,-0.99074368,-0.99091536,-0.99596362,-0.99105464,-0.99270028,-0.99872962,-0.99553502,-0.99097407,-0.99894645,-0.99558145,-0.98667052,-0.9933422,-0.99326591,-0.99377944,-0.99534721,-0.99468302,-0.9876524,-0.99840125,-0.99822553
"195","SITTING","train",0.2785991,-0.019910142,-0.1111806,-0.99474489,-0.97949566,-0.98796152,0.87579788,0.14258451,0.32194771,-0.99514435,-0.98746407,-0.98865462,0.077934405,0.01488802,0.012086099,-0.99358183,-0.99072386,-0.99559271,-0.020494785,-0.069807644,0.1068855,-0.99735086,-0.99470232,-0.98453755,-0.099644305,-0.04146569,-0.064887957,-0.99828037,-0.99659289,-0.99499468,-0.99012264,-0.99402631,-0.99012264,-0.99402631,-0.99493458,-0.9960982,-0.98832457,-0.99026281,-0.99748502,-0.99754577,-0.99404402,-0.98542913,-0.99060927,-0.9949904,-0.97685721,-0.98631197,-0.99322057,-0.98988184,-0.99425932,-0.99462966,-0.99260192,-0.99551749,-0.99710762,-0.99499794,-0.98653404,-0.99735949,-0.99445597,-0.98509781,-0.99472515,-0.99349154,-0.99548811,-0.99565716,-0.99263043,-0.9900564,-0.99764281,-0.99717794
"196","SITTING","train",0.27328142,-0.011127209,-0.10634926,-0.9958764,-0.9891107,-0.99341322,0.87599536,0.14162959,0.3204761,-0.99582182,-0.99035562,-0.99414395,0.071543556,0.019647298,-0.0037668634,-0.99237312,-0.99328268,-0.9974808,-0.024644144,-0.070023979,0.092631918,-0.99853579,-0.99420193,-0.98875701,-0.099876097,-0.044019406,-0.055598998,-0.99738083,-0.99615461,-0.99520402,-0.99302412,-0.99767465,-0.99302412,-0.99767465,-0.99568683,-0.99776271,-0.99356422,-0.99467142,-0.99712892,-0.9971475,-0.99461052,-0.98909018,-0.99548767,-0.99649281,-0.98868806,-0.99166211,-0.99312713,-0.99334792,-0.99681868,-0.99213366,-0.99366269,-0.99663134,-0.9978399,-0.99376198,-0.99140479,-0.99875773,-0.99446261,-0.98872747,-0.99812925,-0.99681386,-0.99752566,-0.99647978,-0.99594138,-0.99444503,-0.99707467,-0.99708205
"197","SITTING","train",0.27853812,-0.016173432,-0.10970656,-0.99664602,-0.98297482,-0.99479797,0.87478155,0.14485798,0.32053935,-0.99771429,-0.98795319,-0.99730555,0.074515662,0.0092694454,-0.010291722,-0.99277413,-0.99043365,-0.99643207,-0.02633867,-0.074526058,0.092148536,-0.99878789,-0.99505467,-0.98844605,-0.10051458,-0.038433452,-0.057589453,-0.99777798,-0.99672581,-0.99565428,-0.99414636,-0.99825604,-0.99414636,-0.99825604,-0.99431393,-0.99816169,-0.99465856,-0.99446094,-0.99745873,-0.99810576,-0.99558307,-0.98676236,-0.99486711,-0.99716899,-0.98105499,-0.99425455,-0.99398429,-0.98974683,-0.99521838,-0.99199723,-0.99210024,-0.99623512,-0.99784433,-0.99491883,-0.99111527,-0.99915562,-0.99509502,-0.9884377,-0.99760147,-0.99838757,-0.99779274,-0.99754113,-0.99603154,-0.99405488,-0.99811099,-0.99784862
"198","SITTING","train",0.27746121,-0.017491016,-0.10635945,-0.99642843,-0.98467312,-0.99068266,0.87474639,0.14560336,0.32038708,-0.9984551,-0.9931154,-0.9960581,0.07818778,0.0090189325,0.012872972,-0.99276362,-0.989421,-0.99458711,-0.028021481,-0.07403317,0.081238251,-0.99835296,-0.99491145,-0.99213197,-0.099510909,-0.038919699,-0.058039297,-0.99821854,-0.99701461,-0.99507334,-0.99354892,-0.99653821,-0.99354892,-0.99653821,-0.99348023,-0.99625649,-0.99552574,-0.99652094,-0.99758041,-0.99822544,-0.99492259,-0.98750126,-0.99196132,-0.99723615,-0.98308846,-0.98965545,-0.99326968,-0.98978356,-0.99254848,-0.99277596,-0.98968161,-0.99539364,-0.99751911,-0.99549016,-0.99190446,-0.9986269,-0.99448807,-0.99280705,-0.99551766,-0.9971598,-0.9965707,-0.99396034,-0.99702378,-0.99654661,-0.99823529,-0.99796309
"199","SITTING","train",0.27394057,-0.013147584,-0.10543517,-0.99588454,-0.98801293,-0.98842553,0.8742316,0.14572717,0.32162961,-0.9956679,-0.99051998,-0.99017271,0.078228258,0.0054201733,0.0013550663,-0.99265114,-0.99365524,-0.99346867,-0.028699232,-0.075571862,0.08489365,-0.99853287,-0.99573925,-0.98903748,-0.096399772,-0.043673429,-0.046565566,-0.99821407,-0.99703634,-0.99436845,-0.99264098,-0.9949077,-0.99264098,-0.9949077,-0.9950409,-0.99335363,-0.99504293,-0.99637214,-0.99747144,-0.99793913,-0.99475289,-0.99135022,-0.99126636,-0.99641687,-0.98600014,-0.98662695,-0.9937044,-0.99379154,-0.99288764,-0.99205337,-0.9939103,-0.99245292,-0.99760802,-0.99579728,-0.98942503,-0.99886473,-0.99564221,-0.98974277,-0.99490902,-0.99478688,-0.99412111,-0.99059234,-0.99644924,-0.99679823,-0.99796048,-0.99767112
"200","SITTING","train",0.27930326,-0.020521383,-0.11323643,-0.99584854,-0.98070075,-0.99340381,0.87324201,0.14758583,0.32233576,-0.99695551,-0.99150766,-0.99457185,0.073647802,0.0083841697,-0.0050818355,-0.99396693,-0.99196458,-0.99592536,-0.028006084,-0.07630627,0.092467106,-0.99827112,-0.9950509,-0.98889306,-0.097373481,-0.037230976,-0.056344653,-0.99820447,-0.99623539,-0.99471796,-0.99205145,-0.99486796,-0.99205145,-0.99486796,-0.9959885,-0.9953607,-0.99441055,-0.99557457,-0.99706115,-0.99769576,-0.99527834,-0.98862922,-0.99509609,-0.9960453,-0.97724297,-0.99189005,-0.99410158,-0.99230792,-0.99450103,-0.99432272,-0.99206457,-0.99596965,-0.99748773,-0.99486621,-0.9901195,-0.99851691,-0.99512495,-0.98931266,-0.99634885,-0.99365615,-0.99602589,-0.99284617,-0.99572813,-0.99605699,-0.99765287,-0.99754752
"201","SITTING","train",0.2790872,-0.019083242,-0.10588882,-0.99572983,-0.97896723,-0.99139401,0.87410872,0.1456773,0.32087334,-0.99508616,-0.98598512,-0.99373603,0.06886822,0.020224021,0.0069050846,-0.99309444,-0.99078442,-0.99439585,-0.028211664,-0.072544173,0.080864612,-0.99810121,-0.99314198,-0.98862667,-0.10231372,-0.047165727,-0.05642873,-0.99742615,-0.99591829,-0.99513623,-0.99147471,-0.99536861,-0.99147471,-0.99536861,-0.99400136,-0.99616196,-0.9936703,-0.99428791,-0.9970486,-0.99682107,-0.99296524,-0.98424139,-0.99532656,-0.99743328,-0.97663042,-0.98873898,-0.99257629,-0.99134531,-0.99359384,-0.99440135,-0.99068737,-0.99364571,-0.99657618,-0.99369114,-0.99026592,-0.99870298,-0.99274758,-0.98893074,-0.99593391,-0.99473486,-0.99573563,-0.99550624,-0.99442502,-0.9950137,-0.99730213,-0.99594383
"202","LAYING","train",0.40347433,-0.015074404,-0.11816739,-0.91481115,-0.89523112,-0.89174811,-0.25504375,0.77465873,0.58977655,-0.78374234,-0.98892557,-0.89538076,0.023446864,0.00081333847,0.052811325,-0.94745338,-0.89722597,-0.97816837,0.031551954,-0.13199514,0.54327885,-0.95513929,-0.93360561,-0.81188693,-0.11906637,-0.048786067,-0.15544951,-0.96974195,-0.9531439,-0.97210194,-0.90512291,-0.83169609,-0.90512291,-0.83169609,-0.96035654,-0.90224092,-0.77756178,-0.81164844,-0.97326441,-0.94034612,-0.92631396,-0.88694847,-0.92879208,-0.91037489,-0.90562736,-0.88104465,-0.94917576,-0.89800411,-0.9729599,-0.95022293,-0.90367544,-0.98246061,-0.95217596,-0.93313376,-0.83554013,-0.95626437,-0.93427842,-0.82168422,-0.87510957,-0.83619631,-0.91028972,-0.89146988,-0.87599774,-0.80624765,-0.9524838,-0.93054398
"203","LAYING","train",0.27837321,-0.020560964,-0.096824565,-0.98488259,-0.99111837,-0.98211178,-0.21014776,0.7739047,0.58511978,-0.96034279,-0.98897778,-0.96530301,0.067178002,0.015637893,-0.016186186,-0.9928808,-0.98943383,-0.99164836,0.0092571098,-0.078793121,0.25756479,-0.98117184,-0.99271925,-0.8922664,-0.11001902,-0.036833082,-0.12362339,-0.99705918,-0.99724402,-0.99760705,-0.98744609,-0.97847045,-0.98744609,-0.97847045,-0.99274198,-0.99320151,-0.91521896,-0.89860396,-0.99750843,-0.99865538,-0.98687443,-0.98900774,-0.98337917,-0.98389409,-0.99184611,-0.98179749,-0.99288837,-0.99011125,-0.99079124,-0.99349601,-0.98928622,-0.99091956,-0.98159156,-0.99396328,-0.8983206,-0.98114495,-0.99192883,-0.89997136,-0.98218097,-0.97848445,-0.99251304,-0.99296117,-0.93249135,-0.89574669,-0.99853716,-0.99855628
"204","LAYING","train",0.27655526,-0.01786855,-0.10762126,-0.9941946,-0.99637166,-0.99561514,-0.20876483,0.77171208,0.58994727,-0.98879281,-0.99756896,-0.99600941,0.082498475,0.0083569472,0.00023418251,-0.99488847,-0.99140208,-0.99377178,-0.013424389,-0.075370833,0.10054482,-0.99013041,-0.99615343,-0.94702521,-0.10579546,-0.041967089,-0.090942119,-0.99773859,-0.9981612,-0.99421976,-0.99798763,-0.99609738,-0.99798763,-0.99609738,-0.99513057,-0.9946894,-0.97340095,-0.97291051,-0.99775558,-0.99842692,-0.99361477,-0.99425887,-0.99519692,-0.99436299,-0.9968263,-0.99536475,-0.99448499,-0.99207153,-0.99217342,-0.99588563,-0.99112114,-0.99397365,-0.98877868,-0.99688741,-0.95036266,-0.99048968,-0.9956296,-0.95058438,-0.99506057,-0.99677722,-0.99450594,-0.99355488,-0.98466623,-0.97054765,-0.9983322,-0.99834175
"205","LAYING","train",0.27957476,-0.017275722,-0.10948053,-0.99613535,-0.99581156,-0.99868915,-0.20956406,0.77109662,0.59010467,-0.99593411,-0.99846505,-0.99877914,0.073995503,0.01378212,-0.0073714967,-0.99439037,-0.99317763,-0.99618103,-0.02495981,-0.076133944,0.043037574,-0.99618046,-0.99507117,-0.98902329,-0.10094779,-0.040474051,-0.060445163,-0.99862786,-0.99843113,-0.99459715,-0.99950449,-0.99870535,-0.99950449,-0.99870535,-0.99665137,-0.99564924,-0.98209908,-0.99305154,-0.99832501,-0.99869506,-0.99574989,-0.99345251,-0.99726751,-0.99623496,-0.99647204,-0.99902371,-0.99473789,-0.99311399,-0.99445967,-0.99444287,-0.99374614,-0.99663571,-0.99625209,-0.99727311,-0.99015354,-0.99608674,-0.99382148,-0.98946384,-0.99839081,-0.99844942,-0.99620832,-0.99331487,-0.99602715,-0.99206,-0.99854484,-0.99869335
"206","LAYING","train",0.27652699,-0.0168191,-0.10798311,-0.99677544,-0.99725636,-0.99542164,-0.20874807,0.77103706,0.58941397,-0.99946399,-0.99862466,-0.9967349,0.077122435,0.011380407,0.0034761282,-0.99483938,-0.99351915,-0.99515973,-0.029550387,-0.068085138,0.045946749,-0.99914537,-0.99548843,-0.99423868,-0.099619225,-0.040330798,-0.047750664,-0.99885537,-0.99813088,-0.99741291,-0.99905773,-0.99827359,-0.99905773,-0.99827359,-0.99626463,-0.99587063,-0.98441252,-0.99444823,-0.99894081,-0.99912404,-0.99651117,-0.99506101,-0.99473614,-0.99682163,-0.9977321,-0.995386,-0.99530794,-0.99405544,-0.99379202,-0.99470473,-0.99325372,-0.99511218,-0.99850797,-0.99688993,-0.99403343,-0.9993898,-0.99460984,-0.99472831,-0.99773322,-0.99828295,-0.99699634,-0.99267283,-0.99633125,-0.99385786,-0.99885063,-0.99936052
"207","LAYING","train",0.27812334,-0.017146303,-0.10801374,-0.99492812,-0.99835905,-0.99201143,-0.20871697,0.77129107,0.58933471,-0.99962828,-0.99920964,-0.99716251,0.075608951,0.012335201,0.0013993239,-0.99236682,-0.99271816,-0.9916361,-0.030431147,-0.073488076,0.055590694,-0.9991156,-0.99488749,-0.99445568,-0.098206257,-0.041243883,-0.046094169,-0.99865891,-0.99809354,-0.99696266,-0.99742945,-0.99587294,-0.99742945,-0.99587294,-0.99351031,-0.99318822,-0.98814549,-0.99621972,-0.9987064,-0.99919122,-0.99470159,-0.99566666,-0.99156425,-0.99492265,-0.99919054,-0.9920588,-0.99303347,-0.99262297,-0.990766,-0.99222801,-0.99336245,-0.99092067,-0.99851987,-0.99647274,-0.99242118,-0.99933533,-0.99391749,-0.99582028,-0.99485336,-0.99650887,-0.99297665,-0.99209042,-0.99698871,-0.99608841,-0.99911686,-0.99894755
"208","LAYING","train",0.27800654,-0.01780317,-0.10896485,-0.9944254,-0.99487263,-0.99488582,-0.20863346,0.77135108,0.58963487,-0.99921306,-0.99941854,-0.9987835,0.075657984,0.0050748365,-0.0012262263,-0.99194015,-0.99056545,-0.99262026,-0.02979633,-0.071422989,0.075146974,-0.99897201,-0.99445478,-0.9861557,-0.098012593,-0.038934592,-0.048297637,-0.9982894,-0.99746648,-0.99688103,-0.99741966,-0.99633327,-0.99741966,-0.99633327,-0.99320615,-0.99338638,-0.99251294,-0.99394818,-0.9982823,-0.99872606,-0.99403729,-0.99237655,-0.99333595,-0.99449739,-0.99567657,-0.99556989,-0.99250045,-0.9898414,-0.99007664,-0.99196416,-0.99227922,-0.99400964,-0.9985193,-0.9957374,-0.99040119,-0.9991101,-0.99363811,-0.98589917,-0.99603683,-0.99629933,-0.99315112,-0.99218464,-0.99599918,-0.99333786,-0.99859072,-0.99870387
"209","LAYING","train",0.2802064,-0.01839626,-0.10748863,-0.99647493,-0.99406876,-0.99186131,-0.20856027,0.7707487,0.59001704,-0.99834188,-0.9963227,-0.99651469,0.073531787,0.010824142,-0.0019587455,-0.99469772,-0.99153221,-0.99342673,-0.02885418,-0.072704386,0.085061987,-0.99917255,-0.99399074,-0.9948031,-0.097892616,-0.038695857,-0.057581924,-0.99885506,-0.99797965,-0.99661481,-0.99728212,-0.99472458,-0.99728212,-0.99472458,-0.9949283,-0.99453129,-0.9959893,-0.99774873,-0.99875541,-0.99867217,-0.99569054,-0.99259551,-0.99203037,-0.99681573,-0.99420858,-0.99148221,-0.99512491,-0.99247489,-0.99221261,-0.99462607,-0.99090131,-0.9931454,-0.99866809,-0.99586517,-0.99505323,-0.99935123,-0.99287884,-0.9950569,-0.99390379,-0.99533504,-0.99399846,-0.99404556,-0.99789256,-0.9978802,-0.99871186,-0.99833283
